season,team,index_start,index_end,return_pct,sb_open,conf_open,div_open,wins_forecast,wins_lo,wins_hi,wins_lo_weight,wins_hi_weight,wins_lo_open,wins_hi_open,wins_source,sb_source,conf_source,div_source
2020,DET,1000,0.0,-100.0,0.012345679012345678,0.024390243902439025,0.17391304347826086,7.0,7,8,1,0,0.5898941606357735,0.4101058393642265,Covers preseason line + normal model,Covers preseason futures,Covers preseason futures,Covers preseason futures
2020,GB,1000,1185.107890125948,18.5107890125948,0.03225806451612903,0.0625,0.3333333333333333,8.5,8,9,0.5,0.5,0.6752818581366227,0.5,Covers preseason line + normal model,Covers preseason futures,Covers preseason futures,Covers preseason futures
2020,HOU,1000,0.0,-100.0,0.01639344262295082,0.03225806451612903,0.2222222222222222,7.5,7,8,0.5,0.5,0.6752818581366227,0.5,Covers preseason line + normal model,Covers preseason futures,Covers preseason futures,Covers preseason futures
2020,IND,1000,435.1078901259481,-56.489210987405194,0.038461538461538464,0.07692307692307693,0.47619047619047616,9.5,9,10,0.5,0.5,0.6752818581366227,0.5,Covers preseason line + normal model,Covers preseason futures,Covers preseason futures,Covers preseason futures
2020,JAC,1000,0.0,-100.0,0.001996007984031936,0.00398406374501992,0.03225806451612903,4.5,4,5,0.5,0.5,0.6752818581366227,0.5,Covers preseason line + normal model,Covers preseason futures,Covers preseason futures,Covers preseason futures
2020,KC,1000,1497.607890125948,49.760789012594785,0.18181818181818182,0.3333333333333333,0.8,11.5,11,12,0.5,0.5,0.6752818581366227,0.5,Covers preseason line + normal model,Covers preseason futures,Covers preseason futures,Covers preseason futures
2020,LV,1000,435.1078901259481,-56.489210987405194,0.024390243902439025,0.047619047619047616,0.07692307692307693,7.5,7,8,0.5,0.5,0.6752818581366227,0.5,Covers preseason line + normal model,Covers preseason futures,Covers preseason futures,Covers preseason futures
2020,LAC,1000,0.0,-100.0,0.01639344262295082,0.03225806451612903,0.125,8.0,8,9,1,0,0.5898941606357735,0.4101058393642265,Covers preseason line + normal model,Covers preseason futures,Covers preseason futures,Covers preseason futures
2020,LAR,1000,435.1078901259481,-56.489210987405194,0.0196078431372549,0.038461538461538464,0.14285714285714285,8.5,8,9,0.5,0.5,0.6752818581366227,0.5,Covers preseason line + normal model,Covers preseason futures,Covers preseason futures,Covers preseason futures
2020,MIA,1000,423.8048393809427,-57.61951606190573,0.009900990099009901,0.0196078431372549,0.09090909090909091,6.0,6,7,1,0,0.5898941606357735,0.4101058393642265,Covers preseason line + normal model,Covers preseason futures,Covers preseason futures,Covers preseason futures
2020,MIN,1000,0.0,-100.0,0.038461538461538464,0.07692307692307693,0.4,9.0,9,10,1,0,0.5898941606357735,0.4101058393642265,Covers preseason line + normal model,Covers preseason futures,Covers preseason futures,Covers preseason futures
2020,NE,1000,0.0,-100.0,0.024390243902439025,0.047619047619047616,0.35714285714285715,9.0,9,10,1,0,0.5898941606357735,0.4101058393642265,Covers preseason line + normal model,Covers preseason futures,Covers preseason futures,Covers preseason futures
2020,NO,1000,841.3578901259481,-15.864210987405187,0.09090909090909091,0.16666666666666666,0.6153846153846154,10.5,10,11,0.5,0.5,0.6752818581366227,0.5,Covers preseason line + normal model,Covers preseason futures,Covers preseason futures,Covers preseason futures
2020,NYG,1000,185.10789012594807,-81.48921098740519,0.009900990099009901,0.0196078431372549,0.07692307692307693,6.5,6,7,0.5,0.5,0.6752818581366227,0.5,Covers preseason line + normal model,Covers preseason futures,Covers preseason futures,Covers preseason futures
2020,NYJ,1000,0.0,-100.0,0.004975124378109453,0.009900990099009901,0.09090909090909091,6.5,6,7,0.5,0.5,0.6752818581366227,0.5,Covers preseason line + normal model,Covers preseason futures,Covers preseason futures,Covers preseason futures
2020,PHI,1000,0.0,-100.0,0.03225806451612903,0.0625,0.3333333333333333,9.5,9,10,0.5,0.5,0.6752818581366227,0.5,Covers preseason line + normal model,Covers preseason futures,Covers preseason futures,Covers preseason futures
2020,PIT,1000,1435.107890125948,43.510789012594785,0.038461538461538464,0.07692307692307693,0.25,9.5,9,10,0.5,0.5,0.6752818581366227,0.5,Covers preseason line + normal model,Covers preseason futures,Covers preseason futures,Covers preseason futures
2020,SF,1000,0.0,-100.0,0.09090909090909091,0.16666666666666666,0.5238095238095238,10.5,10,11,0.5,0.5,0.6752818581366227,0.5,Covers preseason line + normal model,Covers preseason futures,Covers preseason futures,Covers preseason futures
2020,SEA,1000,1235.1078901259482,23.510789012594813,0.06666666666666667,0.125,0.3125,9.5,9,10,0.5,0.5,0.6752818581366227,0.5,Covers preseason line + normal model,Covers preseason futures,Covers preseason futures,Covers preseason futures
2020,TB,1000,4685.107890125948,368.5107890125948,0.09090909090909091,0.16666666666666666,0.36363636363636365,9.5,9,10,0.5,0.5,0.6752818581366227,0.5,Covers preseason line + normal model,Covers preseason futures,Covers preseason futures,Covers preseason futures
2020,TEN,1000,1135.1078901259482,13.510789012594813,0.03225806451612903,0.0625,0.35714285714285715,8.5,8,9,0.5,0.5,0.6752818581366227,0.5,Covers preseason line + normal model,Covers preseason futures,Covers preseason futures,Covers preseason futures
2020,WAS,1000,6173.804839380943,517.3804839380944,0.0033222591362126247,0.006622516556291391,0.043478260869565216,5.0,5,6,1,0,0.5898941606357735,0.4101058393642265,Covers preseason line + normal model,Covers preseason futures,Covers preseason futures,Covers preseason futures
2021,ARI,1000,435.1078901259481,-56.489210987405194,0.027777777777777776,0.058823529411764705,0.14285714285714285,8.5,8,9,0.5,0.5,0.6752818581366227,0.5,Covers preseason line + normal model,Covers preseason futures,Covers preseason futures,Covers preseason futures
2021,ATL,1000,185.10789012594807,-81.48921098740519,0.012345679012345678,0.024390243902439025,0.1111111111111111,7.5,7,8,0.5,0.5,0.6752818581366227,0.5,Covers preseason line + normal model,Covers preseason futures,Covers preseason futures,Covers preseason futures
2021,BAL,1000,0.0,-100.0,0.06666666666666667,0.11764705882352941,0.46511627906976744,10.5,10,11,0.5,0.5,0.6752818581366227,0.5,Covers preseason line + normal model,Covers preseason futures,Covers preseason futures,Covers preseason futures
2021,BUF,1000,601.7745567926147,-39.82254432073853,0.08333333333333333,0.13333333333333333,0.6,11.5,11,12,0.5,0.5,0.6752818581366227,0.5,Covers preseason line + normal model,Covers preseason futures,Covers preseason futures,Covers preseason futures
2021,CAR,1000,0.0,-100.0,0.012345679012345678,0.024390243902439025,0.09090909090909091,7.5,7,8,0.5,0.5,0.6752818581366227,0.5,Covers preseason line + normal model,Covers preseason futures,Covers preseason futures,Covers preseason futures
2021,CHI,1000,0.0,-100.0,0.014925373134328358,0.03225806451612903,0.15384615384615385,7.5,7,8,0.5,0.5,0.6752818581366227,0.5,Covers preseason line + normal model,Covers preseason futures,Covers preseason futures,Covers preseason futures
2021,CIN,1000,27185.10789012595,2618.510789012595,0.006622516556291391,0.012345679012345678,0.038461538461538464,6.5,6,7,0.5,0.5,0.6752818581366227,0.5,Covers preseason line + normal model,Covers preseason futures,Covers preseason futures,Covers preseason futures
2021,CLE,1000,0.0,-100.0,0.058823529411764705,0.11764705882352941,0.4,10.5,10,11,0.5,0.5,0.6752818581366227,0.5,Covers preseason line + normal model,Covers preseason futures,Covers preseason futures,Covers preseason futures
2021,DAL,1000,1011.3048393809428,1.1304839380942724,0.03225806451612903,0.06666666666666667,0.425531914893617,9.0,9,10,1,0,0.5898941606357735,0.4101058393642265,Covers preseason line + normal model,Covers preseason futures,Covers preseason futures,Covers preseason futures
2021,DEN,1000,0.0,-100.0,0.0196078431372549,0.038461538461538464,0.125,9.0,9,10,1,0,0.5898941606357735,0.4101058393642265,Covers preseason line + normal model,Covers preseason futures,Covers preseason futures,Covers preseason futures
2021,DET,1000,0.0,-100.0,0.00398406374501992,0.009900990099009901,0.038461538461538464,4.5,4,5,0.5,0.5,0.6752818581366227,0.5,Covers preseason line + normal model,Covers preseason futures,Covers preseason futures,Covers preseason futures
2021,GB,1000,836.6230416410996,-16.337695835890045,0.06666666666666667,0.13333333333333333,0.6226415094339622,10.5,10,11,0.5,0.5,0.6752818581366227,0.5,Covers preseason line + normal model,Covers preseason futures,Covers preseason futures,Covers preseason futures
2021,HOU,1000,423.8048393809427,-57.61951606190573,0.0033222591362126247,0.006622516556291391,0.038461538461538464,4.0,4,5,1,0,0.5898941606357735,0.4101058393642265,Covers preseason line + normal model,Covers preseason futures,Covers preseason futures,Covers preseason futures
2021,IND,1000,423.8048393809427,-57.61951606190573,0.027777777777777776,0.05263157894736842,0.4,9.0,9,10,1,0,0.5898941606357735,0.4101058393642265,Covers preseason line + normal model,Covers preseason futures,Covers preseason futures,Covers preseason futures
2021,JAC,1000,0.0,-100.0,0.007936507936507936,0.0196078431372549,0.13333333333333333,6.5,6,7,0.5,0.5,0.6752818581366227,0.5,Covers preseason line + normal model,Covers preseason futures,Covers preseason futures,Covers preseason futures
2021,KC,1000,526.0169810350391,-47.39830189649609,0.18181818181818182,0.3333333333333333,0.7333333333333333,12.5,12,13,0.5,0.5,0.6752818581366227,0.5,Covers preseason line + normal model,Covers preseason futures,Covers preseason futures,Covers preseason futures
2021,LV,1000,435.1078901259481,-56.489210987405194,0.012345679012345678,0.024390243902439025,0.05263157894736842,7.5,7,8,0.5,0.5,0.6752818581366227,0.5,Covers preseason line + normal model,Covers preseason futures,Covers preseason futures,Covers preseason futures
2021,LAC,1000,185.10789012594807,-81.48921098740519,0.03225806451612903,0.058823529411764705,0.18181818181818182,9.5,9,10,0.5,0.5,0.6752818581366227,0.5,Covers preseason line + normal model,Covers preseason futures,Covers preseason futures,Covers preseason futures
2021,LAR,1000,6035.107890125948,503.51078901259484,0.07692307692307693,0.15384615384615385,0.3448275862068966,10.5,10,11,0.5,0.5,0.6752818581366227,0.5,Covers preseason line + normal model,Covers preseason futures,Covers preseason futures,Covers preseason futures
2021,MIA,1000,423.8048393809427,-57.61951606190573,0.024390243902439025,0.043478260869565216,0.23529411764705882,9.0,9,10,1,0,0.5898941606357735,0.4101058393642265,Covers preseason line + normal model,Covers preseason futures,Covers preseason futures,Covers preseason futures
2021,MIN,1000,0.0,-100.0,0.024390243902439025,0.05263157894736842,0.2857142857142857,9.0,9,10,1,0,0.5898941606357735,0.4101058393642265,Covers preseason line + normal model,Covers preseason futures,Covers preseason futures,Covers preseason futures
2021,NE,1000,435.1078901259481,-56.489210987405194,0.03225806451612903,0.058823529411764705,0.2222222222222222,9.5,9,10,0.5,0.5,0.6752818581366227,0.5,Covers preseason line + normal model,Covers preseason futures,Covers preseason futures,Covers preseason futures
2021,NO,1000,423.8048393809427,-57.61951606190573,0.024390243902439025,0.05263157894736842,0.2222222222222222,9.0,9,10,1,0,0.5898941606357735,0.4101058393642265,Covers preseason line + normal model,Covers preseason futures,Covers preseason futures,Covers preseason futures
2021,NYG,1000,0.0,-100.0,0.012345679012345678,0.024390243902439025,0.18181818181818182,7.0,7,8,1,0,0.5898941606357735,0.4101058393642265,Covers preseason line + normal model,Covers preseason futures,Covers preseason futures,Covers preseason futures
2021,NYJ,1000,0.0,-100.0,0.006622516556291391,0.012345679012345678,0.038461538461538464,6.0,6,7,1,0,0.5898941606357735,0.4101058393642265,Covers preseason line + normal model,Covers preseason futures,Covers preseason futures,Covers preseason futures
2021,PHI,1000,435.1078901259481,-56.489210987405194,0.009900990099009901,0.0196078431372549,0.16666666666666666,6.5,6,7,0.5,0.5,0.6752818581366227,0.5,Covers preseason line + normal model,Covers preseason futures,Covers preseason futures,Covers preseason futures
2021,PIT,1000,435.1078901259481,-56.489210987405194,0.0196078431372549,0.038461538461538464,0.19047619047619047,8.5,8,9,0.5,0.5,0.6752818581366227,0.5,Covers preseason line + normal model,Covers preseason futures,Covers preseason futures,Covers preseason futures
2021,SF,1000,185.10789012594807,-81.48921098740519,0.06666666666666667,0.13333333333333333,0.3448275862068966,10.5,10,11,0.5,0.5,0.6752818581366227,0.5,Covers preseason line + normal model,Covers preseason futures,Covers preseason futures,Covers preseason futures
2021,SEA,1000,0.0,-100.0,0.038461538461538464,0.07692307692307693,0.26666666666666666,9.5,9,10,0.5,0.5,0.6752818581366227,0.5,Covers preseason line + normal model,Covers preseason futures,Covers preseason futures,Covers preseason futures
2021,TB,1000,798.8048393809427,-20.119516061905728,0.125,0.25,0.6666666666666666,12.0,12,13,1,0,0.5898941606357735,0.4101058393642265,Covers preseason line + normal model,Covers preseason futures,Covers preseason futures,Covers preseason futures
2021,TEN,1000,912.3806173986752,-8.761938260132482,0.047619047619047616,0.09090909090909091,0.5238095238095238,9.5,9,10,0.5,0.5,0.6752818581366227,0.5,Covers preseason line + normal model,Covers preseason futures,Covers preseason futures,Covers preseason futures
2021,WAS,1000,0.0,-100.0,0.024390243902439025,0.05263157894736842,0.3125,8.5,8,9,0.5,0.5,0.6752818581366227,0.5,Covers preseason line + normal model,Covers preseason futures,Covers preseason futures,Covers preseason futures
2022,ARI,1000,0.0,-100.0,0.03225806451612903,0.06666666666666667,0.21052631578947367,8.5,8,9,0.5,0.5,0.6752818581366227,0.5,Covers preseason line + normal model,Covers preseason futures,Covers preseason futures,Covers preseason futures
2022,ATL,1000,435.1078901259481,-56.489210987405194,0.00398406374501992,0.009900990099009901,0.027777777777777776,4.5,4,5,0.5,0.5,0.6752818581366227,0.5,Covers preseason line + normal model,Covers preseason futures,Covers preseason futures,Covers preseason futures
2022,BAL,1000,185.10789012594807,-81.48921098740519,0.047619047619047616,0.09090909090909091,0.40816326530612246,10.5,10,11,0.5,0.5,0.6752818581366227,0.5,Covers preseason line + normal model,Covers preseason futures,Covers preseason futures,Covers preseason futures
2022,BUF,1000,784.9159504920538,-21.508404950794628,0.14285714285714285,0.25,0.6923076923076923,12.0,12,13,1,0,0.5898941606357735,0.4101058393642265,Covers preseason line + normal model,Covers preseason futures,Covers preseason futures,Covers preseason futures
2022,CAR,1000,435.1078901259481,-56.489210987405194,0.007936507936507936,0.014925373134328358,0.09090909090909091,6.5,6,7,0.5,0.5,0.6752818581366227,0.5,Covers preseason line + normal model,Covers preseason futures,Covers preseason futures,Covers preseason futures
2022,CHI,1000,0.0,-100.0,0.006622516556291391,0.014925373134328358,0.07692307692307693,5.5,5,6,0.5,0.5,0.6752818581366227,0.5,Covers preseason line + normal model,Covers preseason futures,Covers preseason futures,Covers preseason futures
2022,CIN,1000,1122.607890125948,12.260789012594799,0.047619047619047616,0.08333333333333333,0.36363636363636365,9.5,9,10,0.5,0.5,0.6752818581366227,0.5,Covers preseason line + normal model,Covers preseason futures,Covers preseason futures,Covers preseason futures
2022,CLE,1000,0.0,-100.0,0.024390243902439025,0.043478260869565216,0.21052631578947367,8.0,8,9,1,0,0.5898941606357735,0.4101058393642265,Covers preseason line + normal model,Covers preseason futures,Covers preseason futures,Covers preseason futures
2022,DAL,1000,423.8048393809427,-57.61951606190573,0.047619047619047616,0.1,0.4,10.0,10,11,1,0,0.5898941606357735,0.4101058393642265,Covers preseason line + normal model,Covers preseason futures,Covers preseason futures,Covers preseason futures
2022,DEN,1000,0.0,-100.0,0.058823529411764705,0.10526315789473684,0.2777777777777778,10.0,10,11,1,0,0.5898941606357735,0.4101058393642265,Covers preseason line + normal model,Covers preseason futures,Covers preseason futures,Covers preseason futures
2022,DET,1000,435.1078901259481,-56.489210987405194,0.007936507936507936,0.0196078431372549,0.10526315789473684,6.5,6,7,0.5,0.5,0.6752818581366227,0.5,Covers preseason line + normal model,Covers preseason futures,Covers preseason futures,Covers preseason futures
2022,GB,1000,0.0,-100.0,0.07692307692307693,0.16666666666666666,0.6078431372549019,11.0,11,12,1,0,0.5898941606357735,0.4101058393642265,Covers preseason line + normal model,Covers preseason futures,Covers preseason futures,Covers preseason futures
2022,HOU,1000,0.0,-100.0,0.0033222591362126247,0.006622516556291391,0.03225806451612903,4.5,4,5,0.5,0.5,0.6752818581366227,0.5,Covers preseason line + normal model,Covers preseason futures,Covers preseason futures,Covers preseason futures
2022,IND,1000,0.0,-100.0,0.047619047619047616,0.08333333333333333,0.5833333333333334,10.0,10,11,1,0,0.5898941606357735,0.4101058393642265,Covers preseason line + normal model,Covers preseason futures,Covers preseason futures,Covers preseason futures
2022,JAC,1000,2560.107890125948,156.01078901259478,0.006622516556291391,0.012345679012345678,0.11764705882352941,6.5,6,7,0.5,0.5,0.6752818581366227,0.5,Covers preseason line + normal model,Covers preseason futures,Covers preseason futures,Covers preseason futures
2022,KC,1000,5360.107890125948,436.01078901259484,0.09090909090909091,0.16666666666666666,0.37037037037037035,10.5,10,11,0.5,0.5,0.6752818581366227,0.5,Covers preseason line + normal model,Covers preseason futures,Covers preseason futures,Covers preseason futures
2022,LV,1000,0.0,-100.0,0.03225806451612903,0.058823529411764705,0.13333333333333333,8.5,8,9,0.5,0.5,0.6752818581366227,0.5,Covers preseason line + normal model,Covers preseason futures,Covers preseason futures,Covers preseason futures
2022,LAC,1000,185.10789012594807,-81.48921098740519,0.06666666666666667,0.11764705882352941,0.30303030303030304,10.5,10,11,0.5,0.5,0.6752818581366227,0.5,Covers preseason line + normal model,Covers preseason futures,Covers preseason futures,Covers preseason futures
2022,LAR,1000,0.0,-100.0,0.08333333333333333,0.18181818181818182,0.4444444444444444,10.5,10,11,0.5,0.5,0.6752818581366227,0.5,Covers preseason line + normal model,Covers preseason futures,Covers preseason futures,Covers preseason futures
2022,MIA,1000,423.8048393809427,-57.61951606190573,0.024390243902439025,0.043478260869565216,0.17391304347826086,9.0,9,10,1,0,0.5898941606357735,0.4101058393642265,Covers preseason line + normal model,Covers preseason futures,Covers preseason futures,Covers preseason futures
2022,MIN,1000,1285.107890125948,28.510789012594785,0.024390243902439025,0.05263157894736842,0.29411764705882354,9.5,9,10,0.5,0.5,0.6752818581366227,0.5,Covers preseason line + normal model,Covers preseason futures,Covers preseason futures,Covers preseason futures
2022,NE,1000,185.10789012594807,-81.48921098740519,0.024390243902439025,0.043478260869565216,0.17391304347826086,8.5,8,9,0.5,0.5,0.6752818581366227,0.5,Covers preseason line + normal model,Covers preseason futures,Covers preseason futures,Covers preseason futures
2022,NO,1000,0.0,-100.0,0.024390243902439025,0.05263157894736842,0.25,9.0,9,10,1,0,0.5898941606357735,0.4101058393642265,Covers preseason line + normal model,Covers preseason futures,Covers preseason futures,Covers preseason futures
2022,NYG,1000,423.8048393809427,-57.61951606190573,0.006622516556291391,0.014925373134328358,0.1111111111111111,7.0,7,8,1,0,0.5898941606357735,0.4101058393642265,Covers preseason line + normal model,Covers preseason futures,Covers preseason futures,Covers preseason futures
2022,NYJ,1000,435.1078901259481,-56.489210987405194,0.006622516556291391,0.012345679012345678,0.043478260869565216,5.5,5,6,0.5,0.5,0.6752818581366227,0.5,Covers preseason line + normal model,Covers preseason futures,Covers preseason futures,Covers preseason futures
2022,PHI,1000,3998.8048393809427,299.88048393809424,0.038461538461538464,0.08333333333333333,0.43478260869565216,10.0,10,11,1,0,0.5898941606357735,0.4101058393642265,Covers preseason line + normal model,Covers preseason futures,Covers preseason futures,Covers preseason futures
2022,PIT,1000,435.1078901259481,-56.489210987405194,0.012345679012345678,0.024390243902439025,0.1,7.5,7,8,0.5,0.5,0.6752818581366227,0.5,Covers preseason line + normal model,Covers preseason futures,Covers preseason futures,Covers preseason futures
2022,SF,1000,1073.8048393809424,7.380483938094244,0.058823529411764705,0.125,0.38461538461538464,10.0,10,11,1,0,0.5898941606357735,0.4101058393642265,Covers preseason line + normal model,Covers preseason futures,Covers preseason futures,Covers preseason futures
2022,SEA,1000,435.1078901259481,-56.489210987405194,0.004975124378109453,0.012345679012345678,0.047619047619047616,5.5,5,6,0.5,0.5,0.6752818581366227,0.5,Covers preseason line + normal model,Covers preseason futures,Covers preseason futures,Covers preseason futures
2022,TB,1000,350.0,-65.0,0.11764705882352941,0.23529411764705882,0.7142857142857143,11.0,11,12,1,0,0.5898941606357735,0.4101058393642265,Covers preseason line + normal model,Covers preseason futures,Covers preseason futures,Covers preseason futures
2022,TEN,1000,0.0,-100.0,0.024390243902439025,0.043478260869565216,0.35714285714285715,9.0,9,10,1,0,0.5898941606357735,0.4101058393642265,Covers preseason line + normal model,Covers preseason futures,Covers preseason futures,Covers preseason futures
2022,WAS,1000,435.1078901259481,-56.489210987405194,0.012345679012345678,0.027777777777777776,0.14285714285714285,7.5,7,8,0.5,0.5,0.6752818581366227,0.5,Covers preseason line + normal model,Covers preseason futures,Covers preseason futures,Covers preseason futures
2023,ARI,1000,185.10789012594807,-81.48921098740519,0.0024937655860349127,0.012345679012345678,0.03225806451612903,4.5,4,5,0.5,0.5,0.6752818581366227,0.5,Covers preseason line + normal model,Covers preseason futures,Covers preseason futures,Covers preseason futures
2023,ATL,1000,0.0,-100.0,0.012345679012345678,0.03225806451612903,0.3333333333333333,8.5,8,9,0.5,0.5,0.6752818581366227,0.5,Covers preseason line + normal model,Covers preseason futures,Covers preseason futures,Covers preseason futures
2023,BAL,1000,1223.804839380943,22.380483938094287,0.05263157894736842,0.1,0.3125,10.0,10,11,1,0,0.5898941606357735,0.4101058393642265,Covers preseason line + normal model,Covers preseason futures,Covers preseason futures,Covers preseason futures
2023,BUF,1000,985.1078901259481,-1.4892109874051869,0.1,0.16666666666666666,0.45454545454545453,10.5,10,11,0.5,0.5,0.6752818581366227,0.5,Covers preseason line + normal model,Covers preseason futures,Covers preseason futures,Covers preseason futures
2023,CAR,1000,0.0,-100.0,0.012345679012345678,0.03225806451612903,0.18181818181818182,7.5,7,8,0.5,0.5,0.6752818581366227,0.5,Covers preseason line + normal model,Covers preseason futures,Covers preseason futures,Covers preseason futures
2023,CHI,1000,185.10789012594807,-81.48921098740519,0.01639344262295082,0.038461538461538464,0.18181818181818182,7.5,7,8,0.5,0.5,0.6752818581366227,0.5,Covers preseason line + normal model,Covers preseason futures,Covers preseason futures,Covers preseason futures
2023,CIN,1000,0.0,-100.0,0.08333333333333333,0.15384615384615385,0.39215686274509803,11.0,11,12,1,0,0.5898941606357735,0.4101058393642265,Covers preseason line + normal model,Covers preseason futures,Covers preseason futures,Covers preseason futures
2023,CLE,1000,423.8048393809427,-57.61951606190573,0.027777777777777776,0.05263157894736842,0.21052631578947367,9.0,9,10,1,0,0.5898941606357735,0.4101058393642265,Covers preseason line + normal model,Covers preseason futures,Covers preseason futures,Covers preseason futures
2023,DAL,1000,1111.3048393809427,11.130483938094272,0.0625,0.14285714285714285,0.36363636363636365,10.0,10,11,1,0,0.5898941606357735,0.4101058393642265,Covers preseason line + normal model,Covers preseason futures,Covers preseason futures,Covers preseason futures
2023,DEN,1000,185.10789012594807,-81.48921098740519,0.021739130434782608,0.034482758620689655,0.13333333333333333,8.5,8,9,0.5,0.5,0.6752818581366227,0.5,Covers preseason line + normal model,Covers preseason futures,Covers preseason futures,Covers preseason futures
2023,DET,1000,1022.6078901259481,2.260789012594813,0.043478260869565216,0.1,0.425531914893617,9.5,9,10,0.5,0.5,0.6752818581366227,0.5,Covers preseason line + normal model,Covers preseason futures,Covers preseason futures,Covers preseason futures
2023,GB,1000,435.1078901259481,-56.489210987405194,0.014925373134328358,0.034482758620689655,0.2222222222222222,7.5,7,8,0.5,0.5,0.6752818581366227,0.5,Covers preseason line + normal model,Covers preseason futures,Covers preseason futures,Covers preseason futures
2023,HOU,1000,3435.107890125948,243.51078901259478,0.004975124378109453,0.009900990099009901,0.08333333333333333,6.5,6,7,0.5,0.5,0.6752818581366227,0.5,Covers preseason line + normal model,Covers preseason futures,Covers preseason futures,Covers preseason futures
2023,IND,1000,435.1078901259481,-56.489210987405194,0.006622516556291391,0.012345679012345678,0.15384615384615385,6.5,6,7,0.5,0.5,0.6752818581366227,0.5,Covers preseason line + normal model,Covers preseason futures,Covers preseason futures,Covers preseason futures
2023,JAC,1000,185.10789012594807,-81.48921098740519,0.03225806451612903,0.058823529411764705,0.6078431372549019,9.5,9,10,0.5,0.5,0.6752818581366227,0.5,Covers preseason line + normal model,Covers preseason futures,Covers preseason futures,Covers preseason futures
2023,KC,1000,3310.107890125948,231.01078901259478,0.14285714285714285,0.25,0.6666666666666666,11.5,11,12,0.5,0.5,0.6752818581366227,0.5,Covers preseason line + normal model,Covers preseason futures,Covers preseason futures,Covers preseason futures
2023,LV,1000,435.1078901259481,-56.489210987405194,0.012345679012345678,0.024390243902439025,0.047619047619047616,6.5,6,7,0.5,0.5,0.6752818581366227,0.5,Covers preseason line + normal model,Covers preseason futures,Covers preseason futures,Covers preseason futures
2023,LAC,1000,0.0,-100.0,0.038461538461538464,0.06666666666666667,0.25,9.5,9,10,0.5,0.5,0.6752818581366227,0.5,Covers preseason line + normal model,Covers preseason futures,Covers preseason futures,Covers preseason futures
2023,LAR,1000,435.1078901259481,-56.489210987405194,0.012345679012345678,0.03225806451612903,0.09090909090909091,6.5,6,7,0.5,0.5,0.6752818581366227,0.5,Covers preseason line + normal model,Covers preseason futures,Covers preseason futures,Covers preseason futures
2023,MIA,1000,435.1078901259481,-56.489210987405194,0.038461538461538464,0.06666666666666667,0.25,9.5,9,10,0.5,0.5,0.6752818581366227,0.5,Covers preseason line + normal model,Covers preseason futures,Covers preseason futures,Covers preseason futures
2023,MIN,1000,0.0,-100.0,0.024390243902439025,0.058823529411764705,0.2702702702702703,8.5,8,9,0.5,0.5,0.6752818581366227,0.5,Covers preseason line + normal model,Covers preseason futures,Covers preseason futures,Covers preseason futures
